Customer ID,Customer Name,AR Account,Chain,Phone,Territory,Account Status,Customer Type,Last Month Sales,Product Group,Distribution Area
11001,CATFISH CORNER,CATFISH CORNER,* Independent Fisher59 - OKLAHOMA,1 (580) 223-2922,Ardmore,Active,RESTAURANT,$500.60 ,All (Beer/Wine/Spirits),(OK) Carter
1903,CHANTE MEXICAN GRILLE,CHANTE MEXICAN GRILLE,* Independent Fisher59 - TEXAS,,Denton,Active,RESTAURANT,$498.60 ,Beer/Wine,(TX) Denton
1745,THE BUST INC.,THE BUST INC.,* Independent Fisher59 - OKLAHOMA,(580) 736-2277,Lawton,Active,C-STORE / GAS,$494.95 ,Beer/NA,(OK) Stephens
49267,TOAST+JAM,TOAST+JAM,* Independent Fisher59 - OKLAHOMA,(580) 574-0856,Lawton,Active,RESTAURANT,$494.28 ,All (Beer/Wine/Spirits),(OK) Comanche
13730,BUNCOMBE CREEK RESORT MARINA,BUNCOMBE CREEK RESORT MARINA,* Independent Fisher59 - OKLAHOMA,(580) 564-2543,Ardmore,Active,C-STORE / GAS,$494.02 ,Beer/NA,(OK) Marshall East (East of 377)
1632,OLLIE'S JUKE JOINT,OLLIE'S JUKE JOINT,* Independent Fisher59 - OKLAHOMA,(580) 795-4597,Ardmore,Active,RESTAURANT,$493.51 ,All (Beer/Wine/Spirits),(OK) Marshall East (East of 377)
369,WASHITA BEVERAGE,WINSTAR/TRADITIONS ON PREMISE (L),WINSTAR/TRADITIONS ON PREMISE (OK),(405) 268-1924,Ardmore,Active,CASINO / GAMING,$490.05 ,All (Beer/Wine/Spirits),(OK) Garvin
40991,KOUNTRY STORE (Golden),KOUNTRY STORE_2,* Independent Fisher59 - OKLAHOMA,(580) 420-3272,EAST,Active,C-STORE / GAS,$487.71 ,Beer/NA,(OK) McCurtain
978,F&B FOOD MART,F&B FOOD MART,* Independent Fisher59 - TEXAS,(940) 224-6218,Wichita Falls,Active,C-STORE / GAS,$481.12 ,Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
17221,THREE HEARTS STEAKHOUSEGRIL,THREE HEARTS STEAKHOUSEGRIL,* Independent Fisher59 - TEXAS,(940) 552-0803,Wichita Falls,Active,RESTAURANT,$479.10 ,Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
1444,CANEY CREEK BEER GARDEN,CANEY CREEK BEER GARDEN,* Independent Fisher59 - OKLAHOMA,(580) 775-7344,Ardmore,Active,BAR / TAVERN,$479.06 ,All (Beer/Wine/Spirits),(OK) Marshall East (East of 377)
3242,THE ELM,THE ELM,* Independent Fisher59 - TEXAS,(469) 536-6978,Denton,Active,HOTEL / MOTEL,$474.05 ,Beer/Wine,(TX) Denton
1983,HAMPTON INN & SUITES - LEWISVILLE,HAMPTON INN & SUITES - LEWISVILLE,* Independent Fisher59 - TEXAS,(214) 596-1500,Denton,Active,HOTEL / MOTEL,$473.75 ,Beer/Wine,(TX) Denton
2943,ALDI #77 LAWTON,ALDI (OK),ALDI (OK),(580) 771-2819,Lawton,Active,SUPERMARKET,$471.80 ,Beer/Wine,(OK) Comanche
2381,MULBERRY,MULBERRY,* Independent Fisher59 - OKLAHOMA,(580) 387-0095,Ardmore,Active,BAR / TAVERN,$471.79 ,All (Beer/Wine/Spirits),(OK) Johnston
11245,LOVE'S COUNTRY STORE #269 (WF),LOVES (D),LOVES (TX),(940) 766-6098,Wichita Falls,Active,C-STORE / GAS,$470.95 ,Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
845,EL TEQUILA MEXICAN MADILL,EL TEQUILA,* Independent Fisher59 - OKLAHOMA,(580) 677-9422,Ardmore,Active,RESTAURANT,$470.60 ,All (Beer/Wine/Spirits),(OK) Marshall West (377 & west)
2792,WET YOUR WHISTLE,WET YOUR WHISTLE,* Independent Fisher59 - TEXAS,(940) 886-6161,Wichita Falls,Active,LIQUOR / PACKAGE STORE,$470.55 ,All (Beer/Wine/Spirits),"(TX) Archer, Baylor, Wichita, Wilbarger"
1168,PUNKINS,PUNKINS,* Independent Fisher59 - OKLAHOMA,,Ardmore,Active,RESTAURANT,$468.40 ,Beer/Wine,(OK) Garvin
49295,SCOTTY P'S HAMBURGERS WEST FRISCO,SCOTTY P'S HAMBURGERS - W FRISCO,* Independent Fisher59 - TEXAS,(972) 977-9437,Denton,Active,RESTAURANT,$466.60 ,Beer/Wine,(TX) Denton
2903,BUFFALO GRILL,BUFFALO GRILL,* Independent Fisher59 - OKLAHOMA,,EAST,Active,RESTAURANT,$466.36 ,All (Beer/Wine/Spirits),(OK) McCurtain
2108,MILANO'S ITALIAN RESTAURANT,MILANO'S ITALIAN RESTAURANT,* Independent Fisher59 - OKLAHOMA,(580) 248-1887,Lawton,Active,RESTAURANT,$466.00 ,All (Beer/Wine/Spirits),(OK) Comanche
2281,COLLECTIVE COFFEE,COLLECTIVE COFFEE,* Independent Fisher59 - TEXAS,(940) 242-2311,Wichita Falls,Active,RESTAURANT,$465.80 ,Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
378,LUIGI'S ITALIAN PIZZA,LUIGI'S ITALIAN PIZZA,* Independent Fisher59 - TEXAS,(940) 855-7518,Wichita Falls,Active,RESTAURANT,$458.80 ,Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
49202,SPRING HILL SUITES,SPRING HILL SUITES,* Independent Fisher59 - TEXAS,(972) 221-2999,Denton,Active,HOTEL / MOTEL,$457.87 ,Beer/Wine,(TX) Denton
1217,KIYOU SMOKE SHOP,KIYOU SMOKE SHOP,* Independent Fisher59 - OKLAHOMA,(580) 353-4110,Lawton,Active,C-STORE / GAS,$447.90 ,Non Alcohol Only,(OK) Comanche
3252,COUNTRY CORNER (ATOKA),COUNTRY CORNER (ATOKA),* Independent Fisher59 - OKLAHOMA,(469) 853-2644,EAST,Active,C-STORE / GAS,$447.36 ,Beer/NA,(OK) Atoka
1488,ITALIAN BISTRO,ITALIAN BISTRO,* Independent Fisher59 - TEXAS,(817) 793-4035,Denton,Active,RESTAURANT,$447.00 ,Beer/Wine,(TX) Denton
1934,OLIVE GARDEN ITALIAN - FTW,OLIVE GARDEN (D),OLIVE GARDEN (TX),,Denton,Active,RESTAURANT,$445.55 ,Beer/Wine,(TX) Denton
1136,COWBOYS RESTAURANT #4,COWBOYS RESTAURANT #4,* Independent Fisher59 - TEXAS,(940) 230-6122,Denton,Active,RESTAURANT,$443.55 ,Beer/Wine,(TX) Cooke
1580,UNI FOOD MART,UNI FOOD MART,* Independent Fisher59 - OKLAHOMA,(580) 353-7388,Lawton,Active,C-STORE / GAS,$442.79 ,Beer/NA,(OK) Comanche
18127,NORTH LANES,MWR (WF),MWR SHEPPARD AFB (TX),(940) 676-2677,Wichita Falls,Active,MILITARY ON-PREMISE,$442.54 ,Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
3133,H-E-B #802 (ON PREM),HEB (TX),HEB (TX),(979) 251-4716,Denton,Active,RESTAURANT,$438.90 ,Beer/Wine,(TX) Denton
792,EDDIE NAPOLI'S ITALIAN BISTRO,EDDIE NAPOLI'S ITALIAN BISTRO,* Independent Fisher59 - TEXAS,(214) 494-4455,Denton,Active,RESTAURANT,$438.50 ,Beer/Wine,(TX) Denton
46227,RUDYS BBQ RESTAURANT,RUDYS BBQ RESTAURANT,* Independent Fisher59 - TEXAS,(940) 484-7839,Denton,Active,RESTAURANT,$435.50 ,Beer/Wine,(TX) Denton
3113,PILOT POINT COFFEE HOUSE,PILOT POINT COFFEE HOUSE,* Independent Fisher59 - TEXAS,,Denton,Active,BAR / TAVERN,$434.60 ,Beer/Wine,(TX) Denton
3150,CROSSBAR DENTON SOCIAL CLUB,CROSSBAR DENTON SOCIAL CLUB,* Independent Fisher59 - TEXAS,(817) 821-8101,Denton,Active,SPORTS BAR,$434.55 ,Beer/Wine,(TX) Denton
1394,RUSH SPRING DISCOUNT FOODS,RUSH SPRING DISCOUNT FOODS,* Independent Fisher59 - OKLAHOMA,(580) 476-2555,Lawton,Active,C-STORE / GAS,$433.10 ,Beer/NA,(OK) Grady
2449,FAIRFIELD INN & SUITES,FAIRFIELD INN & SUITES,* Independent Fisher59 - OKLAHOMA,(405) 921-9382,Lawton,Active,HOTEL / MOTEL,$431.00 ,All (Beer/Wine/Spirits),(OK) Stephens
1425,JUICY PIG BARBEQUE,JUICY PIG BARBEQUE,* Independent Fisher59 - TEXAS,(940) 387-0708,Denton,Active,RESTAURANT,$429.00 ,Beer/Wine,(TX) Denton
3248,LA GRAND CANTINA - WF,LA GRAND CANTINA - WF,* Independent Fisher59 - TEXAS,(940) 228-5041,Wichita Falls,Active,RESTAURANT,$427.45 ,Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
1161,DUA TRATTORIA,DUA TRATTORIA,* Independent Fisher59 - TEXAS,,Denton,Active,RESTAURANT,$427.30 ,Beer/Wine,(TX) Denton
2097,SAFB LODGING,MWR (WF),MWR SHEPPARD AFB (TX),(940) 676-7262,Wichita Falls,Active,MILITARY ON-PREMISE,$427.01 ,Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
1875,LAUNCH FAMILY ENTERTAINMENT,LAUNCH FAMILY ENTERTAINMENT,* Independent Fisher59 - TEXAS,(940) 252-5175,Denton,Active,SPORTS BAR,$426.05 ,Beer/Wine,(TX) Denton
48660,OLIVE GARDEN ITALIAN- LEWIS,OLIVE GARDEN (D),OLIVE GARDEN (TX),(972) 315-6202,Denton,Active,RESTAURANT,$425.05 ,Beer/Wine,(TX) Denton
2880,GOLF CLUB,MWR ALTUS AFB (L),MWR ALTUS AFB (OK),(580) 481-7207,Lawton,Active,MILITARY ON-PREMISE,$424.89 ,All (Beer/Wine/Spirits),(OK) Jackson
3042,FEDERAL DISTILLING (D),FEDERAL DISTILLING (D),* Independent Fisher59 - TEXAS,,Denton,Active,SUPPLIER,$424.80 ,All (Beer/Wine/Spirits),(TX) Denton
2877,VERNON SPIRITS,PICK N GO LIQUOR,* Independent Fisher59 - TEXAS,(817) 466-8007,Wichita Falls,Active,LIQUOR / PACKAGE STORE,$424.38 ,All (Beer/Wine/Spirits),"(TX) Archer, Baylor, Wichita, Wilbarger"
1799,CALLES DE MEXICO TACO SHOP #2,CALLES DE MEXICO TACO SHOP #2,* Independent Fisher59 - TEXAS,(214) 736-6669,Denton,Active,RESTAURANT,$418.45 ,Beer/Wine,(TX) Denton
45898,LEVY RESTURANT @ TMS,LEVY (D),LEVY (TX),(817) 215-8412,Denton,Active,CONCESSIONAIRE,$416.00 ,Beer/Wine,(TX) Denton
3022,DOLLAR TREE #9065 - SULPHUR,DOLLAR TREE (OK),DOLLAR TREE (OK),,Ardmore,Active,GENERAL MERCHANDISER,$415.89 ,Non Alcohol Only,(OK) Murray
2497,OAKLAND MINI MART,OAKLAND MINI MART,* Independent Fisher59 - TEXAS,(214) 934-2870,Denton,Active,C-STORE / GAS,$414.32 ,Beer/Wine,(TX) Denton
3000,BALDWIN & SON INC,BALDWIN & SON INC,* Independent Fisher59 - OKLAHOMA,(580) 981-2832,EAST,Active,C-STORE / GAS,$412.40 ,Beer/NA,(OK) McCurtain
1271,ADRIFT RETAIL RIVERSTAR,CHICKASAW NATION DIV OF COMMERCE (L),CHICKASAW NATION DIV OF COMMERCE (OK),,Lawton,Active,C-STORE / GAS,$411.60 ,Non Alcohol Only,(OK) Jefferson
3750,CHIEFS SMOKIN ICEHOUSE 5,CHIEFS SMOKIN ICEHOUSE 5,* Independent Fisher59 - OKLAHOMA,(580) 919-5659,Lawton,Active,C-STORE / GAS,$411.60 ,Non Alcohol Only,(OK) Comanche
1878,ARDMORE TOBACCO SHOP #2,CHICKASAW NATION DIV OF COMMERCE (L),CHICKASAW NATION DIV OF COMMERCE (OK),(580) 223-2281,Ardmore,Active,C-STORE / GAS,$409.16 ,Beer/Wine,(OK) Carter
53785,COTTON PATCH CAFE - LEW,COTTON PATCH CAF (D),* Independent Fisher59 - TEXAS,(972) 459-9430,Denton,Active,RESTAURANT,$409.15 ,Beer/Wine,(TX) Denton
3166,DOLLAR TREE #3587 - ARDMORE,DOLLAR TREE (OK),DOLLAR TREE (OK),,Ardmore,Active,GENERAL MERCHANDISER,$406.96 ,Non Alcohol Only,(OK) Carter
1416,BULL MALARKEY'S SMOKEHOUSE,BULL MALARKEY'S SMOKEHOUSE,* Independent Fisher59 - TEXAS,,Wichita Falls,Active,RESTAURANT,$405.70 ,Beer/Wine,(TX) Clay
2897,THE BROKEN TIKI,THE BROKEN TIKI,* Independent Fisher59 - OKLAHOMA,(580) 494-8454,EAST,Active,BAR / TAVERN,$403.92 ,Beer/Wine,(OK) McCurtain
42401,CHEDDAR'S - WF,CHEDDARS (D),CHEDDARS (TX),(940) 692-9292,Wichita Falls,Active,RESTAURANT,$399.80 ,Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
1350,BILL'S FISH HOUSE,BILLS CATFISH JOINT,* Independent Fisher59 - OKLAHOMA,(580) 512-8490,Lawton,Active,RESTAURANT,$399.60 ,Beer/Wine,(OK) Jefferson
1984,FIORI,FIORI,* Independent Fisher59 - TEXAS,(469) 396-4403,Denton,Active,RESTAURANT,$398.75 ,Beer/Wine,(TX) Denton
8498,DOLLAR TREE #8498 - SW LEE LAWTON,DOLLAR TREE (OK),DOLLAR TREE (OK),,Lawton,Active,GENERAL MERCHANDISER,$398.03 ,Non Alcohol Only,(OK) Comanche
3302,MAD JACK'S,MAD JACK'S,* Independent Fisher59 - OKLAHOMA,(689) 246-7019,Ardmore,Active,BAR / TAVERN,$397.67 ,All (Beer/Wine/Spirits),(OK) Carter
363,TOCA FOOTBALL,TOCA FOOTBALL,* Independent Fisher59 - TEXAS,(469) 384-3400,Denton,Active,CONCESSIONAIRE,$397.55 ,Beer/Wine,(TX) Denton
2453,THE DEPOT,THE DEPOT,* Independent Fisher59 - TEXAS,(940) 733-9084,Wichita Falls,Active,BAR / TAVERN,$397.35 ,Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
4392,ROCKIN H LAND & CATTLE CO,ROCKIN H LAND CATTLE CO,* Independent Fisher59 - OKLAHOMA,(580) 342-5100,Lawton,Active,RESTAURANT,$394.60 ,All (Beer/Wine/Spirits),(OK) Cotton
760,ALMA LLANERA,ALMA LLANERA,* Independent Fisher59 - TEXAS,(214) 801-9142,Denton,Active,BAR / TAVERN,$389.15 ,TABC HOLD,(TX) Denton
2948,THE CHIEF CIGAR LOUNGE,THE CHIEF CIGAR LOUNGE,* Independent Fisher59 - TEXAS,(940) 448-0908,Denton,Active,BAR / TAVERN,$387.20 ,Beer/Wine,(TX) Wise
45385,CVS PHARMACY #6901 (G'VILLE),CVS (D),CVS (TX),(940) 655-0314,Denton,Active,DRUG STORE,$384.80 ,Beer/Wine,(TX) Cooke
3003,ALEJOS MEXICAN GRILL AND BAR LLC,ALEJOS MEXICAN GRILL AND BAR LLC,* Independent Fisher59 - OKLAHOMA,,Ardmore,Active,BAR / TAVERN,$384.60 ,All (Beer/Wine/Spirits),(OK) Marshall West (377 & west)
3094,CIGARS ON 35,CIGARS ON 35,* Independent Fisher59 - TEXAS,,Denton,Active,BAR / TAVERN,$382.10 ,Beer/Wine,(TX) Denton
3343,TG POSH POURS,TG POSH POURS,* Independent Fisher59 - TEXAS,(407) 832-8836,Denton,Active,BAR / TAVERN,$380.05 ,Beer/Wine,(TX) Denton
13695,SULPHUR GOLF COURSE (ELKS LODGE 2079),SULPHUR GOLF COURSE,* Independent Fisher59 - OKLAHOMA,,Ardmore,Active,GOLF / COUNTRY CLUB,$379.90 ,All (Beer/Wine/Spirits),(OK) Murray
11858,MADILL TOBACCO SHOP,CHICKASAW NATION (L),CHICKASAW NATION (OK),(580) 795-7301,Ardmore,Active,C-STORE / GAS,$378.08 ,Beer/Wine,(OK) Marshall West (377 & west)
7085,THE BULLPEN,THE BULLPEN,* Independent Fisher59 - OKLAHOMA,(530) 870-2048,Lawton,Active,BAR / TAVERN,$376.65 ,All (Beer/Wine/Spirits),(OK) Comanche
2242,BOB'S LANDMARK EATERY,BOB'S LANDMARK EATERY,* Independent Fisher59 - OKLAHOMA,(580) 656-0450,Lawton,Active,RESTAURANT,$373.80 ,All (Beer/Wine/Spirits),(OK) Stephens
41111,GARDNER GROCERY,GARDNER GROCERY,* Independent Fisher59 - OKLAHOMA,(580) 298-2246,EAST,Active,NEIGHBORHOOD GROC.,$373.50 ,Beer/NA,(OK) Pushmataha
40994,COUNTRY STORE_2,COUNTRY STORE_2,* Independent Fisher59 - OKLAHOMA,(580) 245-2525,EAST,Active,C-STORE / GAS,$373.34 ,Beer/NA,(OK) McCurtain
2403,JAKE'S RIB,JAKES RIB,* Independent Fisher59 - OKLAHOMA,(405) 222-2825,Lawton,Active,RESTAURANT,$372.40 ,All (Beer/Wine/Spirits),(OK) Stephens
2462,NICK'S LIQUOR CABINET,NICK'S LIQUOR CABINET,* Independent Fisher59 - TEXAS,,Denton,Active,LIQUOR / PACKAGE STORE,$372.05 ,All (Beer/Wine/Spirits),(TX) Wise
3023,GRIFF N BAR N GRILL LLC,GRIFF N BAR N GRILL LLC,* Independent Fisher59 - OKLAHOMA,,Lawton,Active,RESTAURANT,$371.51 ,All (Beer/Wine/Spirits),(OK) Caddo
2812,CHOCTAW CASINO - IDABEL,CHOCTAW NATION (L),CHOCTAW CASINO (OK),,EAST,Active,CASINO / GAMING,$371.50 ,All (Beer/Wine/Spirits),(OK) McCurtain
2889,NEXT LEVEL GOLF,NEXT LEVEL GOLF,* Independent Fisher59 - TEXAS,(940) 244-4653,Wichita Falls,Active,BAR / TAVERN,$370.90 ,Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
2974,DOG HAUS,DOG HAUS,* Independent Fisher59 - TEXAS,(610) 657-9979,Denton,Active,SPORTS BAR,$370.70 ,Beer/Wine,(TX) Denton
4305,COMANCHE STAR CASINO,COMANCHE STAR CASINO,* Independent Fisher59 - OKLAHOMA,(580) 281-0559,Lawton,Active,CASINO / GAMING,$369.20 ,All (Beer/Wine/Spirits),(OK) Cotton
2524,ANTOJITOS MI PAIS,ANTOJITOS MI PAIS,* Independent Fisher59 - TEXAS,(214) 972-9005,Denton,Active,RESTAURANT,$369.05 ,Beer/Wine,(TX) Denton
2863,EMELIA'S TEX-MEX,EMELIA'S TEX-MEX,* Independent Fisher59 - TEXAS,(619) 678-3843,Denton,Active,RESTAURANT,$367.25 ,Beer/Wine,(TX) Denton
1065,GENTI'S RESTAURANT,GENTI'S RESTAURANT,* Independent Fisher59 - TEXAS,(972) 768-2523,Denton,Active,RESTAURANT,$366.70 ,Beer/Wine,(TX) Denton
4093,MCBRIDE LAND CATTLE CO.,MCBRIDE LAND CATTLE CO.,* Independent Fisher59 - TEXAS,(940) 322-2516,Wichita Falls,Active,RESTAURANT,$366.60 ,Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
53603,MI CASA MEXICAN RESTAURANT,MI CASA MEXICAN RESTAURANT,* Independent Fisher59 - TEXAS,(817) 676-5200,Denton,Active,RESTAURANT,$366.45 ,Beer/Wine,(TX) Cooke
3141,PICKERS UNIVERSE LLC,PICKERS UNIVERSE LLC,* Independent Fisher59 - TEXAS,,Wichita Falls,Active,RESTAURANT,$364.45 ,Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
1229,EARL'S 377 PIZZA,EARL'S 377 PIZZA,* Independent Fisher59 - TEXAS,(817) 223-7723,Denton,Active,RESTAURANT,$360.90 ,Beer/Wine,(TX) Denton
1436,APACHE CASINO (EVENT CENTER),FT SILL APACHE CASINO (L),FT SILL APACHE CASINO (OK),(580) 248-5905,Lawton,Active,CASINO / GAMING,$360.00 ,All (Beer/Wine/Spirits),(OK) Comanche
1812,SHELTON GROCERY,SHELTON GROCERY,* Independent Fisher59 - OKLAHOMA,(580) 228-2320,Lawton,Active,NEIGHBORHOOD GROC.,$359.75 ,Non Alcohol Only,(OK) Jefferson
3382,PORTILLO'S HOT DOGS (FT. WORTH),PORTILLO'S HOT DOGS,PORTILLO'S HOT DOGS (TX),(815) 823-7044,Denton,Active,RESTAURANT,$356.85 ,Beer/Wine,(TX) Denton
1183,HOLLY CREEK PIT STOP,HOLLY CREEK PIT STOP,* Independent Fisher59 - OKLAHOMA,(580) 236-0345,EAST,Active,C-STORE / GAS,$355.72 ,Non Alcohol Only,(OK) McCurtain
3075,FIVE BELOW #5119 (ARDMORE),FIVE BELOW (OK),FIVE BELOW (OK),(908) 698-2732,Ardmore,Active,GENERAL MERCHANDISER,$354.46 ,Red Bull Only,(OK) Carter
13912,FIRESIDE DINING,FIRESIDE DINING,* Independent Fisher59 - OKLAHOMA,(405) 706-9580,Ardmore,Active,RESTAURANT,$353.40 ,All (Beer/Wine/Spirits),(OK) Carter
2818,CAROL'S PACKAGE STORE,CAROL'S PACKAGE STORE,* Independent Fisher59 - OKLAHOMA,,Ardmore,Active,LIQUOR / PACKAGE STORE,$350.06 ,All (Beer/Wine/Spirits),(OK) Pushmataha
1263,ALDI (TEXAS) L.L.C. #59 (WF),ALDI (D),ALDI (TX),(940) 220-5400,Wichita Falls,Active,SUPERMARKET,$346.60 ,Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
51094,FAT DOWN BBQ,FAT DOWN BBQ,* Independent Fisher59 - TEXAS,(940) 367-2565,Denton,Active,RESTAURANT,$344.00 ,Beer/Wine,(TX) Denton
1454,COURTYARD BY MARRIOTT-ARDMORE,COURTYARD BY MARRIOTT-ARDMORE,* Independent Fisher59 - OKLAHOMA,(580) 677-5647,Ardmore,Active,HOTEL / MOTEL,$343.53 ,All (Beer/Wine/Spirits),(OK) Carter
2058,SAKE SUSHI HIBACHI STEAKHOUSE,SAKE SUSHI HIBACHI STEAKHOUSE,* Independent Fisher59 - TEXAS,,Denton,Active,RESTAURANT,$342.00 ,Beer/Wine,(TX) Denton
889,CARLITOS MEXICAN RESTAURANT (IP),EL SANCHO MEXICAN RESTAURANT (IP),* Independent Fisher59 - TEXAS,(940) 923-9203,Wichita Falls,Active,RESTAURANT,$339.90 ,Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
1306,ALDI #68,ALDI (D),ALDI (TX),(682) 831-1036,Denton,Active,SUPERMARKET,$339.80 ,Beer/Wine,(TX) Denton
41141,CJ'S CORNER,CJ'S CORNER,* Independent Fisher59 - OKLAHOMA,(580) 244-3664,EAST,Active,C-STORE / GAS,$338.81 ,Beer/Wine,(OK) McCurtain
1619,CHUCKWAGON BBQ BAR & GRILL,CHUCKWAGON BBQ BAR & GRILL,* Independent Fisher59 - OKLAHOMA,(580) 606-6216,Lawton,Active,RESTAURANT,$336.80 ,All (Beer/Wine/Spirits),(OK) Stephens
52340,SUPREME BOIL,SUPREME BOIL,* Independent Fisher59 - TEXAS,(646) 492-9209,Denton,Active,RESTAURANT,$336.15 ,Beer/Wine,(TX) Denton
3068,VILLA GRANDE - SANGER,VILLA GRANDE TACO & BAR,* Independent Fisher59 - TEXAS,(972) 834-6115,Denton,Active,RESTAURANT,$336.00 ,Beer/Wine,(TX) Denton
38,TOWN & COUNTRY BOWLING LANES,TOWN AND COUNTRY LANES,* Independent Fisher59 - OKLAHOMA,(580) 482-6614,Lawton,Active,BOWLING CENTER,$333.60 ,Beer/Wine,(OK) Jackson
2194,MAIN STREET CAFE,MAIN STREET CAFE,* Independent Fisher59 - TEXAS,,Denton,Active,RESTAURANT,$331.15 ,Beer/Wine,(TX) Denton
6200,LONGHORN EXPRESS (MAIN),LONGHORN EXPRESS,* Independent Fisher59 - OKLAHOMA,(405) 785-9192,Lawton,Active,C-STORE / GAS,$328.40 ,Non Alcohol Only,(OK) Grady
54542,FUZZY'S TACO SHOP - LEWISVILLE,FUZZY TACO - LEWISVILLE,FUZZY'S TACO SHOP (TX),(972) 355-8226,Denton,Active,RESTAURANT,$327.70 ,Beer/Wine,(TX) Denton
3307,BRUCE'S ROLLIN SMOKE BBQ,BRUCE'S ROLLIN SMOKE BBQ,* Independent Fisher59 - OKLAHOMA,(940) 902-1090,Ardmore,Active,RESTAURANT,$326.40 ,Beer/Wine,(OK) Love
2157,CLOUDS SMOKE SHOP AND BEER,CLOUDS SMOKE SHOP AND BEER,* Independent Fisher59 - TEXAS,,Wichita Falls,Active,C-STORE / GAS,$324.92 ,Beer/Wine,(TX) Clay
2657,HOCHATOWN SALOON,HOCHATOWN SALOON,* Independent Fisher59 - OKLAHOMA,(580) 494-3300,EAST,Active,RESTAURANT,$324.90 ,All (Beer/Wine/Spirits),(OK) McCurtain
2161,BJ'S LIQUOR,BJ'S LIQUOR,CROSS ROADS/BJ's - TX,,Denton,Active,LIQUOR / PACKAGE STORE,$324.57 ,All (Beer/Wine/Spirits),(TX) Denton
3187,DOLLAR TREE #1816 - DUNCAN,DOLLAR TREE (OK),DOLLAR TREE (OK),,Lawton,Active,GENERAL MERCHANDISER,$323.47 ,Non Alcohol Only,(OK) Stephens
4235,FAMILY DOLLAR #3885 (DUNCAN),FAMILY DOLLAR (OK),FAMILY DOLLAR (OK),,Lawton,Active,GENERAL MERCHANDISER,$323.21 ,Beer/Wine,(OK) Stephens
2499,SIDELINES (FRISCO),WOODY'S BAR KITCHEN,* Independent Fisher59 - TEXAS,,Denton,Active,RESTAURANT,$322.90 ,Beer/Wine,(TX) Denton
2795,CATFISH GRILL,CATFISH GRILL,* Independent Fisher59 - TEXAS,(940) 766-6263,Wichita Falls,Active,RESTAURANT,$322.60 ,Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
61771,PIZZA HUT - ROANOKE,PIZZA HUT Franchise (D),* Independent Fisher59 - TEXAS,(817) 491-9990,Denton,Active,RESTAURANT,$322.30 ,Beer/Wine,(TX) Denton
3210,HOUSE ACCOUNT OKLAHOMA,HOUSE ACCOUNT OKLAHOMA,* Independent Fisher59 - OKLAHOMA,,Lawton,Active,MISCELLANEOUS,$320.39 ,Non Alcohol Only,(OK) House Account
45234,FERA'S PASTA PIZZA,FERA'S PASTA PIZZA,* Independent Fisher59 - TEXAS,(940) 665-7552,Denton,Active,RESTAURANT,$320.25 ,Beer/Wine,(TX) Cooke
2596,KIMBER CREEK,KIMBER CREEK,* Independent Fisher59 - TEXAS,(940) 923-7945,Denton,Active,BAR / TAVERN,$319.25 ,Beer/Wine,(TX) Montague
2917,MOUNTAIN MIKE'S PIZZA,MOUNTAIN MIKE'S PIZZA,* Independent Fisher59 - TEXAS,(408) 821-8208,Denton,Active,RESTAURANT,$316.15 ,Beer/Wine,(TX) Denton
415,CRAB KING,CRAB KING,* Independent Fisher59 - TEXAS,(940) 689-8888,Wichita Falls,Active,RESTAURANT,$316.10 ,Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
2077,DRY BEAVER SUPPER CLUB,DRY BEAVER SUPPER CLUB,* Independent Fisher59 - OKLAHOMA,5805851400C,Lawton,Active,RESTAURANT,$314.20 ,All (Beer/Wine/Spirits),(OK) Comanche
15322,TEXOMA GAMING CENTER BEVERAGE,WINSTAR/TRADITIONS ON PREMISE (L),WINSTAR/TRADITIONS ON PREMISE (OK),(580) 564-6564,Ardmore,Active,CASINO / GAMING,$310.85 ,All (Beer/Wine/Spirits),(OK) Marshall East (East of 377)
12080,OKIES ONE STOP,BOB SINGH'S STORES (L),BOB SINGH'S STORES (OK),(580) 229-0748,Ardmore,Active,C-STORE / GAS,$310.23 ,Beer/Wine,(OK) Carter
2211,RED STAR,RED STAR,* Independent Fisher59 - OKLAHOMA,(405) 694-0764,EAST,Active,BAR / TAVERN,$308.30 ,All (Beer/Wine/Spirits),(OK) Choctaw
